Date & Time,Flow (cfs),Location,Year
8/25/1987,592,"Rio Grande Below Cochiti Dam, NM",1987
8/26/1987,592,"Rio Grande Below Cochiti Dam, NM",1987
8/27/1987,593,"Rio Grande Below Cochiti Dam, NM",1987
8/28/1987,592,"Rio Grande Below Cochiti Dam, NM",1987
8/29/1987,529,"Rio Grande Below Cochiti Dam, NM",1987
8/30/1987,497,"Rio Grande Below Cochiti Dam, NM",1987
8/31/1987,497,"Rio Grande Below Cochiti Dam, NM",1987
9/1/1987,500,"Rio Grande Below Cochiti Dam, NM",1987
9/2/1987,504,"Rio Grande Below Cochiti Dam, NM",1987
9/3/1987,504,"Rio Grande Below Cochiti Dam, NM",1987
9/4/1987,504,"Rio Grande Below Cochiti Dam, NM",1987
9/5/1987,504,"Rio Grande Below Cochiti Dam, NM",1987
9/6/1987,505,"Rio Grande Below Cochiti Dam, NM",1987
9/7/1987,506,"Rio Grande Below Cochiti Dam, NM",1987
9/8/1987,506,"Rio Grande Below Cochiti Dam, NM",1987
9/9/1987,504,"Rio Grande Below Cochiti Dam, NM",1987
9/10/1987,515,"Rio Grande Below Cochiti Dam, NM",1987
9/11/1987,520,"Rio Grande Below Cochiti Dam, NM",1987
9/12/1987,520,"Rio Grande Below Cochiti Dam, NM",1987
9/13/1987,520,"Rio Grande Below Cochiti Dam, NM",1987
9/14/1987,520,"Rio Grande Below Cochiti Dam, NM",1987
9/15/1987,520,"Rio Grande Below Cochiti Dam, NM",1987
9/16/1987,524,"Rio Grande Below Cochiti Dam, NM",1987
9/17/1987,528,"Rio Grande Below Cochiti Dam, NM",1987
9/18/1987,528,"Rio Grande Below Cochiti Dam, NM",1987
9/19/1987,539,"Rio Grande Below Cochiti Dam, NM",1987
9/20/1987,538,"Rio Grande Below Cochiti Dam, NM",1987
9/21/1987,538,"Rio Grande Below Cochiti Dam, NM",1987
9/22/1987,534,"Rio Grande Below Cochiti Dam, NM",1987
9/23/1987,543,"Rio Grande Below Cochiti Dam, NM",1987
9/24/1987,543,"Rio Grande Below Cochiti Dam, NM",1987
9/25/1987,546,"Rio Grande Below Cochiti Dam, NM",1987
9/26/1987,546,"Rio Grande Below Cochiti Dam, NM",1987
9/27/1987,543,"Rio Grande Below Cochiti Dam, NM",1987
9/28/1987,553,"Rio Grande Below Cochiti Dam, NM",1987
9/29/1987,545,"Rio Grande Below Cochiti Dam, NM",1987
9/30/1987,535,"Rio Grande Below Cochiti Dam, NM",1987
10/1/1987,526,"Rio Grande Below Cochiti Dam, NM",1987
10/2/1987,509,"Rio Grande Below Cochiti Dam, NM",1987
10/3/1987,489,"Rio Grande Below Cochiti Dam, NM",1987
10/4/1987,488,"Rio Grande Below Cochiti Dam, NM",1987
10/5/1987,488,"Rio Grande Below Cochiti Dam, NM",1987
10/6/1987,488,"Rio Grande Below Cochiti Dam, NM",1987
10/7/1987,478,"Rio Grande Below Cochiti Dam, NM",1987
10/8/1987,473,"Rio Grande Below Cochiti Dam, NM",1987
10/9/1987,473,"Rio Grande Below Cochiti Dam, NM",1987
10/10/1987,465,"Rio Grande Below Cochiti Dam, NM",1987
10/11/1987,462,"Rio Grande Below Cochiti Dam, NM",1987
10/12/1987,458,"Rio Grande Below Cochiti Dam, NM",1987
10/13/1987,458,"Rio Grande Below Cochiti Dam, NM",1987
10/14/1987,462,"Rio Grande Below Cochiti Dam, NM",1987
10/15/1987,465,"Rio Grande Below Cochiti Dam, NM",1987
10/16/1987,464,"Rio Grande Below Cochiti Dam, NM",1987
10/17/1987,460,"Rio Grande Below Cochiti Dam, NM",1987
10/18/1987,465,"Rio Grande Below Cochiti Dam, NM",1987
10/19/1987,465,"Rio Grande Below Cochiti Dam, NM",1987
10/20/1987,465,"Rio Grande Below Cochiti Dam, NM",1987
10/21/1987,419,"Rio Grande Below Cochiti Dam, NM",1987
10/22/1987,368,"Rio Grande Below Cochiti Dam, NM",1987
10/23/1987,326,"Rio Grande Below Cochiti Dam, NM",1987
10/24/1987,322,"Rio Grande Below Cochiti Dam, NM",1987
10/25/1987,323,"Rio Grande Below Cochiti Dam, NM",1987
10/26/1987,328,"Rio Grande Below Cochiti Dam, NM",1987
10/27/1987,328,"Rio Grande Below Cochiti Dam, NM",1987
10/28/1987,328,"Rio Grande Below Cochiti Dam, NM",1987
10/29/1987,328,"Rio Grande Below Cochiti Dam, NM",1987
10/30/1987,328,"Rio Grande Below Cochiti Dam, NM",1987
10/31/1987,328,"Rio Grande Below Cochiti Dam, NM",1987
11/1/1987,329,"Rio Grande Below Cochiti Dam, NM",1987
11/2/1987,523,"Rio Grande Below Cochiti Dam, NM",1987
11/3/1987,668,"Rio Grande Below Cochiti Dam, NM",1987
11/4/1987,668,"Rio Grande Below Cochiti Dam, NM",1987
11/5/1987,702,"Rio Grande Below Cochiti Dam, NM",1987
11/6/1987,770,"Rio Grande Below Cochiti Dam, NM",1987
11/7/1987,821,"Rio Grande Below Cochiti Dam, NM",1987
11/8/1987,817,"Rio Grande Below Cochiti Dam, NM",1987
11/9/1987,819,"Rio Grande Below Cochiti Dam, NM",1987
11/10/1987,884,"Rio Grande Below Cochiti Dam, NM",1987
11/11/1987,916,"Rio Grande Below Cochiti Dam, NM",1987
11/12/1987,917,"Rio Grande Below Cochiti Dam, NM",1987
11/13/1987,917,"Rio Grande Below Cochiti Dam, NM",1987
11/14/1987,918,"Rio Grande Below Cochiti Dam, NM",1987
11/15/1987,926,"Rio Grande Below Cochiti Dam, NM",1987
11/16/1987,918,"Rio Grande Below Cochiti Dam, NM",1987
11/17/1987,922,"Rio Grande Below Cochiti Dam, NM",1987
11/18/1987,919,"Rio Grande Below Cochiti Dam, NM",1987
11/19/1987,920,"Rio Grande Below Cochiti Dam, NM",1987
11/20/1987,917,"Rio Grande Below Cochiti Dam, NM",1987
11/21/1987,919,"Rio Grande Below Cochiti Dam, NM",1987
11/22/1987,920,"Rio Grande Below Cochiti Dam, NM",1987
11/23/1987,926,"Rio Grande Below Cochiti Dam, NM",1987
11/24/1987,927,"Rio Grande Below Cochiti Dam, NM",1987
11/25/1987,932,"Rio Grande Below Cochiti Dam, NM",1987
11/26/1987,927,"Rio Grande Below Cochiti Dam, NM",1987
11/27/1987,926,"Rio Grande Below Cochiti Dam, NM",1987
11/28/1987,927,"Rio Grande Below Cochiti Dam, NM",1987
11/29/1987,924,"Rio Grande Below Cochiti Dam, NM",1987
11/30/1987,929,"Rio Grande Below Cochiti Dam, NM",1987
12/1/1987,927,"Rio Grande Below Cochiti Dam, NM",1987
12/2/1987,926,"Rio Grande Below Cochiti Dam, NM",1987
12/3/1987,929,"Rio Grande Below Cochiti Dam, NM",1987
12/4/1987,936,"Rio Grande Below Cochiti Dam, NM",1987
12/5/1987,936,"Rio Grande Below Cochiti Dam, NM",1987
12/6/1987,933,"Rio Grande Below Cochiti Dam, NM",1987
12/7/1987,937,"Rio Grande Below Cochiti Dam, NM",1987
12/8/1987,935,"Rio Grande Below Cochiti Dam, NM",1987
12/9/1987,934,"Rio Grande Below Cochiti Dam, NM",1987
12/10/1987,937,"Rio Grande Below Cochiti Dam, NM",1987
12/11/1987,941,"Rio Grande Below Cochiti Dam, NM",1987
12/12/1987,941,"Rio Grande Below Cochiti Dam, NM",1987
12/13/1987,939,"Rio Grande Below Cochiti Dam, NM",1987
12/14/1987,942,"Rio Grande Below Cochiti Dam, NM",1987
12/15/1987,941,"Rio Grande Below Cochiti Dam, NM",1987
12/16/1987,937,"Rio Grande Below Cochiti Dam, NM",1987
12/17/1987,943,"Rio Grande Below Cochiti Dam, NM",1987
12/18/1987,949,"Rio Grande Below Cochiti Dam, NM",1987
12/19/1987,955,"Rio Grande Below Cochiti Dam, NM",1987
12/20/1987,955,"Rio Grande Below Cochiti Dam, NM",1987
12/21/1987,955,"Rio Grande Below Cochiti Dam, NM",1987
12/22/1987,953,"Rio Grande Below Cochiti Dam, NM",1987
12/23/1987,941,"Rio Grande Below Cochiti Dam, NM",1987
12/24/1987,932,"Rio Grande Below Cochiti Dam, NM",1987
12/25/1987,933,"Rio Grande Below Cochiti Dam, NM",1987
12/26/1987,934,"Rio Grande Below Cochiti Dam, NM",1987
12/27/1987,933,"Rio Grande Below Cochiti Dam, NM",1987
12/28/1987,930,"Rio Grande Below Cochiti Dam, NM",1987
12/29/1987,933,"Rio Grande Below Cochiti Dam, NM",1987
12/30/1987,934,"Rio Grande Below Cochiti Dam, NM",1987
12/31/1987,935,"Rio Grande Below Cochiti Dam, NM",1987
1/1/1988,933,"Rio Grande Below Cochiti Dam, NM",1988
1/2/1988,933,"Rio Grande Below Cochiti Dam, NM",1988
1/3/1988,935,"Rio Grande Below Cochiti Dam, NM",1988
1/4/1988,937,"Rio Grande Below Cochiti Dam, NM",1988
1/5/1988,937,"Rio Grande Below Cochiti Dam, NM",1988
1/6/1988,939,"Rio Grande Below Cochiti Dam, NM",1988
1/7/1988,937,"Rio Grande Below Cochiti Dam, NM",1988
1/8/1988,937,"Rio Grande Below Cochiti Dam, NM",1988
1/9/1988,937,"Rio Grande Below Cochiti Dam, NM",1988
1/10/1988,940,"Rio Grande Below Cochiti Dam, NM",1988
1/11/1988,940,"Rio Grande Below Cochiti Dam, NM",1988
1/12/1988,943,"Rio Grande Below Cochiti Dam, NM",1988
1/13/1988,941,"Rio Grande Below Cochiti Dam, NM",1988
1/14/1988,943,"Rio Grande Below Cochiti Dam, NM",1988
1/15/1988,1010,"Rio Grande Below Cochiti Dam, NM",1988
1/16/1988,1100,"Rio Grande Below Cochiti Dam, NM",1988
1/17/1988,1100,"Rio Grande Below Cochiti Dam, NM",1988
1/18/1988,1100,"Rio Grande Below Cochiti Dam, NM",1988
1/19/1988,1080,"Rio Grande Below Cochiti Dam, NM",1988
1/20/1988,1070,"Rio Grande Below Cochiti Dam, NM",1988
1/21/1988,1090,"Rio Grande Below Cochiti Dam, NM",1988
1/22/1988,1100,"Rio Grande Below Cochiti Dam, NM",1988
1/23/1988,1100,"Rio Grande Below Cochiti Dam, NM",1988
1/24/1988,1100,"Rio Grande Below Cochiti Dam, NM",1988
1/25/1988,1090,"Rio Grande Below Cochiti Dam, NM",1988
1/26/1988,1090,"Rio Grande Below Cochiti Dam, NM",1988
1/27/1988,1090,"Rio Grande Below Cochiti Dam, NM",1988
1/28/1988,1110,"Rio Grande Below Cochiti Dam, NM",1988
1/29/1988,1270,"Rio Grande Below Cochiti Dam, NM",1988
1/30/1988,1410,"Rio Grande Below Cochiti Dam, NM",1988
1/31/1988,1410,"Rio Grande Below Cochiti Dam, NM",1988
2/1/1988,1570,"Rio Grande Below Cochiti Dam, NM",1988
2/2/1988,1770,"Rio Grande Below Cochiti Dam, NM",1988
2/3/1988,1770,"Rio Grande Below Cochiti Dam, NM",1988
2/4/1988,1760,"Rio Grande Below Cochiti Dam, NM",1988
2/5/1988,1690,"Rio Grande Below Cochiti Dam, NM",1988
2/6/1988,1580,"Rio Grande Below Cochiti Dam, NM",1988
2/7/1988,1580,"Rio Grande Below Cochiti Dam, NM",1988
2/8/1988,1580,"Rio Grande Below Cochiti Dam, NM",1988
2/9/1988,1580,"Rio Grande Below Cochiti Dam, NM",1988
2/10/1988,1590,"Rio Grande Below Cochiti Dam, NM",1988
2/11/1988,1590,"Rio Grande Below Cochiti Dam, NM",1988
2/12/1988,1590,"Rio Grande Below Cochiti Dam, NM",1988
2/13/1988,1600,"Rio Grande Below Cochiti Dam, NM",1988
2/14/1988,1600,"Rio Grande Below Cochiti Dam, NM",1988
2/15/1988,1600,"Rio Grande Below Cochiti Dam, NM",1988
2/16/1988,1620,"Rio Grande Below Cochiti Dam, NM",1988
2/17/1988,1600,"Rio Grande Below Cochiti Dam, NM",1988
2/18/1988,1610,"Rio Grande Below Cochiti Dam, NM",1988
2/19/1988,1600,"Rio Grande Below Cochiti Dam, NM",1988
2/20/1988,1620,"Rio Grande Below Cochiti Dam, NM",1988
2/21/1988,1620,"Rio Grande Below Cochiti Dam, NM",1988
2/22/1988,1630,"Rio Grande Below Cochiti Dam, NM",1988
2/23/1988,1630,"Rio Grande Below Cochiti Dam, NM",1988
2/24/1988,1640,"Rio Grande Below Cochiti Dam, NM",1988
2/25/1988,1630,"Rio Grande Below Cochiti Dam, NM",1988
2/26/1988,1630,"Rio Grande Below Cochiti Dam, NM",1988
2/27/1988,1640,"Rio Grande Below Cochiti Dam, NM",1988
2/28/1988,1640,"Rio Grande Below Cochiti Dam, NM",1988
2/29/1988,1620,"Rio Grande Below Cochiti Dam, NM",1988
3/1/1988,1200,"Rio Grande Below Cochiti Dam, NM",1988
3/2/1988,2010,"Rio Grande Below Cochiti Dam, NM",1988
3/3/1988,2040,"Rio Grande Below Cochiti Dam, NM",1988
3/4/1988,1980,"Rio Grande Below Cochiti Dam, NM",1988
3/5/1988,1940,"Rio Grande Below Cochiti Dam, NM",1988
3/6/1988,1950,"Rio Grande Below Cochiti Dam, NM",1988
3/7/1988,2170,"Rio Grande Below Cochiti Dam, NM",1988
3/8/1988,2300,"Rio Grande Below Cochiti Dam, NM",1988
3/9/1988,2310,"Rio Grande Below Cochiti Dam, NM",1988
3/10/1988,2330,"Rio Grande Below Cochiti Dam, NM",1988
3/11/1988,1770,"Rio Grande Below Cochiti Dam, NM",1988
3/12/1988,866,"Rio Grande Below Cochiti Dam, NM",1988
3/13/1988,885,"Rio Grande Below Cochiti Dam, NM",1988
3/14/1988,902,"Rio Grande Below Cochiti Dam, NM",1988
3/15/1988,924,"Rio Grande Below Cochiti Dam, NM",1988
3/16/1988,944,"Rio Grande Below Cochiti Dam, NM",1988
3/17/1988,956,"Rio Grande Below Cochiti Dam, NM",1988
3/18/1988,969,"Rio Grande Below Cochiti Dam, NM",1988
3/19/1988,990,"Rio Grande Below Cochiti Dam, NM",1988
3/20/1988,993,"Rio Grande Below Cochiti Dam, NM",1988
3/21/1988,1560,"Rio Grande Below Cochiti Dam, NM",1988
3/22/1988,1960,"Rio Grande Below Cochiti Dam, NM",1988
3/23/1988,2600,"Rio Grande Below Cochiti Dam, NM",1988
3/24/1988,3030,"Rio Grande Below Cochiti Dam, NM",1988
3/25/1988,3320,"Rio Grande Below Cochiti Dam, NM",1988
3/26/1988,3630,"Rio Grande Below Cochiti Dam, NM",1988
3/27/1988,3620,"Rio Grande Below Cochiti Dam, NM",1988
3/28/1988,3600,"Rio Grande Below Cochiti Dam, NM",1988
3/29/1988,3660,"Rio Grande Below Cochiti Dam, NM",1988
3/30/1988,3720,"Rio Grande Below Cochiti Dam, NM",1988
3/31/1988,3700,"Rio Grande Below Cochiti Dam, NM",1988
4/1/1988,3700,"Rio Grande Below Cochiti Dam, NM",1988
4/2/1988,3700,"Rio Grande Below Cochiti Dam, NM",1988
4/3/1988,3690,"Rio Grande Below Cochiti Dam, NM",1988
4/4/1988,3690,"Rio Grande Below Cochiti Dam, NM",1988
4/5/1988,3670,"Rio Grande Below Cochiti Dam, NM",1988
4/6/1988,3620,"Rio Grande Below Cochiti Dam, NM",1988
4/7/1988,3560,"Rio Grande Below Cochiti Dam, NM",1988
4/8/1988,3190,"Rio Grande Below Cochiti Dam, NM",1988
4/9/1988,2690,"Rio Grande Below Cochiti Dam, NM",1988
4/10/1988,2630,"Rio Grande Below Cochiti Dam, NM",1988
4/11/1988,2600,"Rio Grande Below Cochiti Dam, NM",1988
4/12/1988,2330,"Rio Grande Below Cochiti Dam, NM",1988
4/13/1988,2090,"Rio Grande Below Cochiti Dam, NM",1988
4/14/1988,2060,"Rio Grande Below Cochiti Dam, NM",1988
4/15/1988,2040,"Rio Grande Below Cochiti Dam, NM",1988
4/16/1988,2050,"Rio Grande Below Cochiti Dam, NM",1988
4/17/1988,2080,"Rio Grande Below Cochiti Dam, NM",1988
4/18/1988,2200,"Rio Grande Below Cochiti Dam, NM",1988
4/19/1988,2190,"Rio Grande Below Cochiti Dam, NM",1988
4/20/1988,1990,"Rio Grande Below Cochiti Dam, NM",1988
4/21/1988,2010,"Rio Grande Below Cochiti Dam, NM",1988
4/22/1988,2030,"Rio Grande Below Cochiti Dam, NM",1988
4/23/1988,2040,"Rio Grande Below Cochiti Dam, NM",1988
4/24/1988,2060,"Rio Grande Below Cochiti Dam, NM",1988
4/25/1988,2080,"Rio Grande Below Cochiti Dam, NM",1988
4/26/1988,2090,"Rio Grande Below Cochiti Dam, NM",1988
4/27/1988,2110,"Rio Grande Below Cochiti Dam, NM",1988
4/28/1988,2110,"Rio Grande Below Cochiti Dam, NM",1988
4/29/1988,2120,"Rio Grande Below Cochiti Dam, NM",1988
4/30/1988,2130,"Rio Grande Below Cochiti Dam, NM",1988
5/1/1988,2130,"Rio Grande Below Cochiti Dam, NM",1988
5/2/1988,2120,"Rio Grande Below Cochiti Dam, NM",1988
5/3/1988,2370,"Rio Grande Below Cochiti Dam, NM",1988
5/4/1988,2720,"Rio Grande Below Cochiti Dam, NM",1988
5/5/1988,2270,"Rio Grande Below Cochiti Dam, NM",1988
5/6/1988,1980,"Rio Grande Below Cochiti Dam, NM",1988
5/7/1988,1990,"Rio Grande Below Cochiti Dam, NM",1988
5/8/1988,1980,"Rio Grande Below Cochiti Dam, NM",1988
5/9/1988,1980,"Rio Grande Below Cochiti Dam, NM",1988
5/10/1988,1970,"Rio Grande Below Cochiti Dam, NM",1988
5/11/1988,1960,"Rio Grande Below Cochiti Dam, NM",1988
5/12/1988,1960,"Rio Grande Below Cochiti Dam, NM",1988
5/13/1988,2110,"Rio Grande Below Cochiti Dam, NM",1988
5/14/1988,2180,"Rio Grande Below Cochiti Dam, NM",1988
5/15/1988,2150,"Rio Grande Below Cochiti Dam, NM",1988
5/16/1988,2130,"Rio Grande Below Cochiti Dam, NM",1988
5/17/1988,2000,"Rio Grande Below Cochiti Dam, NM",1988
5/18/1988,1930,"Rio Grande Below Cochiti Dam, NM",1988
5/19/1988,1910,"Rio Grande Below Cochiti Dam, NM",1988
5/20/1988,1900,"Rio Grande Below Cochiti Dam, NM",1988
5/21/1988,1900,"Rio Grande Below Cochiti Dam, NM",1988
5/22/1988,1880,"Rio Grande Below Cochiti Dam, NM",1988
5/23/1988,1920,"Rio Grande Below Cochiti Dam, NM",1988
5/24/1988,2000,"Rio Grande Below Cochiti Dam, NM",1988
5/25/1988,1990,"Rio Grande Below Cochiti Dam, NM",1988
5/26/1988,1980,"Rio Grande Below Cochiti Dam, NM",1988
5/27/1988,1970,"Rio Grande Below Cochiti Dam, NM",1988
5/28/1988,1950,"Rio Grande Below Cochiti Dam, NM",1988
5/29/1988,1930,"Rio Grande Below Cochiti Dam, NM",1988
5/30/1988,1910,"Rio Grande Below Cochiti Dam, NM",1988
5/31/1988,1900,"Rio Grande Below Cochiti Dam, NM",1988
6/1/1988,1880,"Rio Grande Below Cochiti Dam, NM",1988
6/2/1988,1880,"Rio Grande Below Cochiti Dam, NM",1988
6/3/1988,1750,"Rio Grande Below Cochiti Dam, NM",1988
6/4/1988,1570,"Rio Grande Below Cochiti Dam, NM",1988
6/5/1988,1560,"Rio Grande Below Cochiti Dam, NM",1988
6/6/1988,1450,"Rio Grande Below Cochiti Dam, NM",1988
6/7/1988,1210,"Rio Grande Below Cochiti Dam, NM",1988
6/8/1988,1120,"Rio Grande Below Cochiti Dam, NM",1988
6/9/1988,942,"Rio Grande Below Cochiti Dam, NM",1988
6/10/1988,773,"Rio Grande Below Cochiti Dam, NM",1988
6/11/1988,814,"Rio Grande Below Cochiti Dam, NM",1988
6/12/1988,984,"Rio Grande Below Cochiti Dam, NM",1988
6/13/1988,1080,"Rio Grande Below Cochiti Dam, NM",1988
6/14/1988,1070,"Rio Grande Below Cochiti Dam, NM",1988
6/15/1988,1020,"Rio Grande Below Cochiti Dam, NM",1988
6/16/1988,927,"Rio Grande Below Cochiti Dam, NM",1988
6/17/1988,867,"Rio Grande Below Cochiti Dam, NM",1988
6/18/1988,839,"Rio Grande Below Cochiti Dam, NM",1988
6/19/1988,837,"Rio Grande Below Cochiti Dam, NM",1988
6/20/1988,794,"Rio Grande Below Cochiti Dam, NM",1988
6/21/1988,616,"Rio Grande Below Cochiti Dam, NM",1988
6/22/1988,451,"Rio Grande Below Cochiti Dam, NM",1988
6/23/1988,407,"Rio Grande Below Cochiti Dam, NM",1988
6/24/1988,403,"Rio Grande Below Cochiti Dam, NM",1988
6/25/1988,453,"Rio Grande Below Cochiti Dam, NM",1988
6/26/1988,536,"Rio Grande Below Cochiti Dam, NM",1988
6/27/1988,674,"Rio Grande Below Cochiti Dam, NM",1988
6/28/1988,789,"Rio Grande Below Cochiti Dam, NM",1988
6/29/1988,863,"Rio Grande Below Cochiti Dam, NM",1988
6/30/1988,872,"Rio Grande Below Cochiti Dam, NM",1988
7/1/1988,743,"Rio Grande Below Cochiti Dam, NM",1988
7/2/1988,731,"Rio Grande Below Cochiti Dam, NM",1988
7/3/1988,785,"Rio Grande Below Cochiti Dam, NM",1988
7/4/1988,620,"Rio Grande Below Cochiti Dam, NM",1988
7/5/1988,546,"Rio Grande Below Cochiti Dam, NM",1988
7/6/1988,753,"Rio Grande Below Cochiti Dam, NM",1988
7/7/1988,791,"Rio Grande Below Cochiti Dam, NM",1988
7/8/1988,557,"Rio Grande Below Cochiti Dam, NM",1988
7/9/1988,555,"Rio Grande Below Cochiti Dam, NM",1988
7/10/1988,748,"Rio Grande Below Cochiti Dam, NM",1988
7/11/1988,702,"Rio Grande Below Cochiti Dam, NM",1988
7/12/1988,459,"Rio Grande Below Cochiti Dam, NM",1988
7/13/1988,347,"Rio Grande Below Cochiti Dam, NM",1988
7/14/1988,350,"Rio Grande Below Cochiti Dam, NM",1988
7/15/1988,373,"Rio Grande Below Cochiti Dam, NM",1988
7/16/1988,366,"Rio Grande Below Cochiti Dam, NM",1988
7/17/1988,334,"Rio Grande Below Cochiti Dam, NM",1988
7/18/1988,257,"Rio Grande Below Cochiti Dam, NM",1988
7/19/1988,251,"Rio Grande Below Cochiti Dam, NM",1988
7/20/1988,316,"Rio Grande Below Cochiti Dam, NM",1988
7/21/1988,524,"Rio Grande Below Cochiti Dam, NM",1988
7/22/1988,612,"Rio Grande Below Cochiti Dam, NM",1988
7/23/1988,568,"Rio Grande Below Cochiti Dam, NM",1988
7/24/1988,562,"Rio Grande Below Cochiti Dam, NM",1988
7/25/1988,534,"Rio Grande Below Cochiti Dam, NM",1988
7/26/1988,580,"Rio Grande Below Cochiti Dam, NM",1988
7/27/1988,737,"Rio Grande Below Cochiti Dam, NM",1988
7/28/1988,844,"Rio Grande Below Cochiti Dam, NM",1988
7/29/1988,876,"Rio Grande Below Cochiti Dam, NM",1988
7/30/1988,1010,"Rio Grande Below Cochiti Dam, NM",1988
7/31/1988,994,"Rio Grande Below Cochiti Dam, NM",1988
8/1/1988,687,"Rio Grande Below Cochiti Dam, NM",1988
8/2/1988,616,"Rio Grande Below Cochiti Dam, NM",1988
8/3/1988,744,"Rio Grande Below Cochiti Dam, NM",1988
8/4/1988,856,"Rio Grande Below Cochiti Dam, NM",1988
8/5/1988,1110,"Rio Grande Below Cochiti Dam, NM",1988
8/6/1988,1340,"Rio Grande Below Cochiti Dam, NM",1988
8/7/1988,1230,"Rio Grande Below Cochiti Dam, NM",1988
8/8/1988,707,"Rio Grande Below Cochiti Dam, NM",1988
8/9/1988,422,"Rio Grande Below Cochiti Dam, NM",1988
8/10/1988,422,"Rio Grande Below Cochiti Dam, NM",1988
8/11/1988,422,"Rio Grande Below Cochiti Dam, NM",1988
8/12/1988,450,"Rio Grande Below Cochiti Dam, NM",1988
8/13/1988,497,"Rio Grande Below Cochiti Dam, NM",1988
8/14/1988,503,"Rio Grande Below Cochiti Dam, NM",1988
8/15/1988,500,"Rio Grande Below Cochiti Dam, NM",1988
8/16/1988,460,"Rio Grande Below Cochiti Dam, NM",1988
8/17/1988,415,"Rio Grande Below Cochiti Dam, NM",1988
8/18/1988,406,"Rio Grande Below Cochiti Dam, NM",1988
8/19/1988,402,"Rio Grande Below Cochiti Dam, NM",1988
8/20/1988,402,"Rio Grande Below Cochiti Dam, NM",1988
8/21/1988,403,"Rio Grande Below Cochiti Dam, NM",1988
8/22/1988,401,"Rio Grande Below Cochiti Dam, NM",1988
8/23/1988,401,"Rio Grande Below Cochiti Dam, NM",1988
8/24/1988,401,"Rio Grande Below Cochiti Dam, NM",1988
8/25/1988,401,"Rio Grande Below Cochiti Dam, NM",1988
8/26/1988,405,"Rio Grande Below Cochiti Dam, NM",1988
8/27/1988,408,"Rio Grande Below Cochiti Dam, NM",1988
8/28/1988,412,"Rio Grande Below Cochiti Dam, NM",1988
8/29/1988,415,"Rio Grande Below Cochiti Dam, NM",1988
8/30/1988,415,"Rio Grande Below Cochiti Dam, NM",1988
8/31/1988,261,"Rio Grande Below Cochiti Dam, NM",1988
9/1/1988,140,"Rio Grande Below Cochiti Dam, NM",1988
9/2/1988,280,"Rio Grande Below Cochiti Dam, NM",1988
9/3/1988,401,"Rio Grande Below Cochiti Dam, NM",1988
9/4/1988,401,"Rio Grande Below Cochiti Dam, NM",1988
9/5/1988,405,"Rio Grande Below Cochiti Dam, NM",1988
9/6/1988,267,"Rio Grande Below Cochiti Dam, NM",1988
9/7/1988,441,"Rio Grande Below Cochiti Dam, NM",1988
9/8/1988,659,"Rio Grande Below Cochiti Dam, NM",1988
9/9/1988,1340,"Rio Grande Below Cochiti Dam, NM",1988
9/10/1988,2290,"Rio Grande Below Cochiti Dam, NM",1988
9/11/1988,2240,"Rio Grande Below Cochiti Dam, NM",1988
9/12/1988,1810,"Rio Grande Below Cochiti Dam, NM",1988
9/13/1988,1580,"Rio Grande Below Cochiti Dam, NM",1988
9/14/1988,1850,"Rio Grande Below Cochiti Dam, NM",1988
9/15/1988,1750,"Rio Grande Below Cochiti Dam, NM",1988
9/16/1988,1200,"Rio Grande Below Cochiti Dam, NM",1988
9/17/1988,906,"Rio Grande Below Cochiti Dam, NM",1988
9/18/1988,901,"Rio Grande Below Cochiti Dam, NM",1988
9/19/1988,889,"Rio Grande Below Cochiti Dam, NM",1988
9/20/1988,692,"Rio Grande Below Cochiti Dam, NM",1988
9/21/1988,685,"Rio Grande Below Cochiti Dam, NM",1988
9/22/1988,805,"Rio Grande Below Cochiti Dam, NM",1988
9/23/1988,852,"Rio Grande Below Cochiti Dam, NM",1988
9/24/1988,1020,"Rio Grande Below Cochiti Dam, NM",1988
9/25/1988,978,"Rio Grande Below Cochiti Dam, NM",1988
9/26/1988,553,"Rio Grande Below Cochiti Dam, NM",1988
9/27/1988,441,"Rio Grande Below Cochiti Dam, NM",1988
9/28/1988,552,"Rio Grande Below Cochiti Dam, NM",1988
9/29/1988,600,"Rio Grande Below Cochiti Dam, NM",1988
9/30/1988,531,"Rio Grande Below Cochiti Dam, NM",1988
10/1/1988,482,"Rio Grande Below Cochiti Dam, NM",1988
10/2/1988,481,"Rio Grande Below Cochiti Dam, NM",1988
10/3/1988,566,"Rio Grande Below Cochiti Dam, NM",1988
10/4/1988,626,"Rio Grande Below Cochiti Dam, NM",1988
10/5/1988,535,"Rio Grande Below Cochiti Dam, NM",1988
10/6/1988,440,"Rio Grande Below Cochiti Dam, NM",1988
10/7/1988,537,"Rio Grande Below Cochiti Dam, NM",1988
10/8/1988,576,"Rio Grande Below Cochiti Dam, NM",1988
10/9/1988,513,"Rio Grande Below Cochiti Dam, NM",1988
10/10/1988,426,"Rio Grande Below Cochiti Dam, NM",1988
