Date & Time,Flow (cfs),Location,Year,,,
6/15/1955,544,"Rio Grande at San Felipe, NM",1955,,,
6/16/1955,510,"Rio Grande at San Felipe, NM",1955,,,
6/17/1955,470,"Rio Grande at San Felipe, NM",1955,,,
6/18/1955,550,"Rio Grande at San Felipe, NM",1955,,,
6/19/1955,568,"Rio Grande at San Felipe, NM",1955,,,
6/20/1955,538,"Rio Grande at San Felipe, NM",1955,,,
6/21/1955,520,"Rio Grande at San Felipe, NM",1955,,,
6/22/1955,490,"Rio Grande at San Felipe, NM",1955,,,
6/23/1955,470,"Rio Grande at San Felipe, NM",1955,,,
6/24/1955,462,"Rio Grande at San Felipe, NM",1955,,,
6/25/1955,500,"Rio Grande at San Felipe, NM",1955,,,
6/26/1955,470,"Rio Grande at San Felipe, NM",1955,,,
6/27/1955,385,"Rio Grande at San Felipe, NM",1955,,,
6/28/1955,340,"Rio Grande at San Felipe, NM",1955,,,
6/29/1955,320,"Rio Grande at San Felipe, NM",1955,,,
6/30/1955,310,"Rio Grande at San Felipe, NM",1955,,,
7/1/1955,278,"Rio Grande at San Felipe, NM",1955,,,
7/2/1955,302,"Rio Grande at San Felipe, NM",1955,,,
7/3/1955,480,"Rio Grande at San Felipe, NM",1955,,,
7/4/1955,810,"Rio Grande at San Felipe, NM",1955,,,
7/5/1955,550,"Rio Grande at San Felipe, NM",1955,,,
7/6/1955,520,"Rio Grande at San Felipe, NM",1955,,,
7/7/1955,520,"Rio Grande at San Felipe, NM",1955,,,
7/8/1955,515,"Rio Grande at San Felipe, NM",1955,,,
7/9/1955,610,"Rio Grande at San Felipe, NM",1955,,,
7/10/1955,538,"Rio Grande at San Felipe, NM",1955,,,
7/11/1955,540,"Rio Grande at San Felipe, NM",1955,,,
7/12/1955,830,"Rio Grande at San Felipe, NM",1955,,,
7/13/1955,870,"Rio Grande at San Felipe, NM",1955,,,
7/14/1955,640,"Rio Grande at San Felipe, NM",1955,,,
7/15/1955,750,"Rio Grande at San Felipe, NM",1955,,,
7/16/1955,538,"Rio Grande at San Felipe, NM",1955,,,
7/17/1955,403,"Rio Grande at San Felipe, NM",1955,,,
7/18/1955,365,"Rio Grande at San Felipe, NM",1955,,,
7/19/1955,416,"Rio Grande at San Felipe, NM",1955,,,
7/20/1955,350,"Rio Grande at San Felipe, NM",1955,,,
7/21/1955,312,"Rio Grande at San Felipe, NM",1955,,,
7/22/1955,358,"Rio Grande at San Felipe, NM",1955,,,
7/23/1955,388,"Rio Grande at San Felipe, NM",1955,,,
7/24/1955,377,"Rio Grande at San Felipe, NM",1955,,,
7/25/1955,365,"Rio Grande at San Felipe, NM",1955,,,
7/26/1955,580,"Rio Grande at San Felipe, NM",1955,,,
7/27/1955,460,"Rio Grande at San Felipe, NM",1955,,,
7/28/1955,400,"Rio Grande at San Felipe, NM",1955,,,
7/29/1955,590,"Rio Grande at San Felipe, NM",1955,,,
7/30/1955,500,"Rio Grande at San Felipe, NM",1955,,,
7/31/1955,450,"Rio Grande at San Felipe, NM",1955,,,
8/1/1955,500,"Rio Grande at San Felipe, NM",1955,,,
8/2/1955,305,"Rio Grande at San Felipe, NM",1955,,,
8/3/1955,343,"Rio Grande at San Felipe, NM",1955,,,
8/4/1955,308,"Rio Grande at San Felipe, NM",1955,,,
8/5/1955,350,"Rio Grande at San Felipe, NM",1955,,,
8/6/1955,380,"Rio Grande at San Felipe, NM",1955,,,
8/7/1955,630,"Rio Grande at San Felipe, NM",1955,,,
8/8/1955,1070,"Rio Grande at San Felipe, NM",1955,,,
8/9/1955,930,"Rio Grande at San Felipe, NM",1955,,,
8/10/1955,700,"Rio Grande at San Felipe, NM",1955,,,
8/11/1955,2320,"Rio Grande at San Felipe, NM",1955,,,
8/12/1955,1360,"Rio Grande at San Felipe, NM",1955,,,
8/13/1955,600,"Rio Grande at San Felipe, NM",1955,,,
8/14/1955,560,"Rio Grande at San Felipe, NM",1955,,,
8/15/1955,500,"Rio Grande at San Felipe, NM",1955,,,
8/16/1955,620,"Rio Grande at San Felipe, NM",1955,,,
8/17/1955,560,"Rio Grande at San Felipe, NM",1955,,,
8/18/1955,799,"Rio Grande at San Felipe, NM",1955,,,
8/19/1955,970,"Rio Grande at San Felipe, NM",1955,,,
8/20/1955,1590,"Rio Grande at San Felipe, NM",1955,,,
8/21/1955,2320,"Rio Grande at San Felipe, NM",1955,,,
8/22/1955,1650,"Rio Grande at San Felipe, NM",1955,,,
8/23/1955,920,"Rio Grande at San Felipe, NM",1955,,,
8/24/1955,790,"Rio Grande at San Felipe, NM",1955,,,
8/25/1955,766,"Rio Grande at San Felipe, NM",1955,,,
8/26/1955,718,"Rio Grande at San Felipe, NM",1955,,,
8/27/1955,2400,"Rio Grande at San Felipe, NM",1955,,,
8/28/1955,2120,"Rio Grande at San Felipe, NM",1955,,,
8/29/1955,1490,"Rio Grande at San Felipe, NM",1955,,,
8/30/1955,1440,"Rio Grande at San Felipe, NM",1955,,,
8/31/1955,1320,"Rio Grande at San Felipe, NM",1955,,,
9/1/1955,1240,"Rio Grande at San Felipe, NM",1955,,,
9/2/1955,1220,"Rio Grande at San Felipe, NM",1955,,,
9/3/1955,1220,"Rio Grande at San Felipe, NM",1955,,,
9/4/1955,1190,"Rio Grande at San Felipe, NM",1955,,,
9/5/1955,1170,"Rio Grande at San Felipe, NM",1955,,,
9/6/1955,1080,"Rio Grande at San Felipe, NM",1955,,,
9/7/1955,980,"Rio Grande at San Felipe, NM",1955,,,
9/8/1955,960,"Rio Grande at San Felipe, NM",1955,,,
9/9/1955,940,"Rio Grande at San Felipe, NM",1955,,,
9/10/1955,950,"Rio Grande at San Felipe, NM",1955,,,
9/11/1955,900,"Rio Grande at San Felipe, NM",1955,,,
9/12/1955,844,"Rio Grande at San Felipe, NM",1955,,,
9/13/1955,742,"Rio Grande at San Felipe, NM",1955,,,
9/14/1955,580,"Rio Grande at San Felipe, NM",1955,,,
9/15/1955,418,"Rio Grande at San Felipe, NM",1955,,,
9/16/1955,335,"Rio Grande at San Felipe, NM",1955,,,
9/17/1955,285,"Rio Grande at San Felipe, NM",1955,,,
9/18/1955,260,"Rio Grande at San Felipe, NM",1955,,,
9/19/1955,255,"Rio Grande at San Felipe, NM",1955,,,
9/20/1955,250,"Rio Grande at San Felipe, NM",1955,,,
9/21/1955,220,"Rio Grande at San Felipe, NM",1955,,,
9/22/1955,200,"Rio Grande at San Felipe, NM",1955,,,
9/23/1955,190,"Rio Grande at San Felipe, NM",1955,,,
9/24/1955,1380,"Rio Grande at San Felipe, NM",1955,,,
9/25/1955,8680,"Rio Grande at San Felipe, NM",1955,,,
9/26/1955,375,"Rio Grande at San Felipe, NM",1955,,,
9/27/1955,250,"Rio Grande at San Felipe, NM",1955,,,
9/28/1955,230,"Rio Grande at San Felipe, NM",1955,,,
9/29/1955,220,"Rio Grande at San Felipe, NM",1955,,,
9/30/1955,230,"Rio Grande at San Felipe, NM",1955,,,
10/1/1955,240,"Rio Grande at San Felipe, NM",1955,,,
10/2/1955,270,"Rio Grande at San Felipe, NM",1955,,,
10/3/1955,240,"Rio Grande at San Felipe, NM",1955,,,
10/4/1955,224,"Rio Grande at San Felipe, NM",1955,,,
10/5/1955,220,"Rio Grande at San Felipe, NM",1955,,,
10/6/1955,208,"Rio Grande at San Felipe, NM",1955,,,
10/7/1955,204,"Rio Grande at San Felipe, NM",1955,,,
10/8/1955,240,"Rio Grande at San Felipe, NM",1955,,,
10/9/1955,250,"Rio Grande at San Felipe, NM",1955,,,
10/10/1955,240,"Rio Grande at San Felipe, NM",1955,,,
10/11/1955,230,"Rio Grande at San Felipe, NM",1955,,,
10/12/1955,220,"Rio Grande at San Felipe, NM",1955,,,
10/13/1955,212,"Rio Grande at San Felipe, NM",1955,,,
10/14/1955,208,"Rio Grande at San Felipe, NM",1955,,,
10/15/1955,310,"Rio Grande at San Felipe, NM",1955,,,
10/16/1955,320,"Rio Grande at San Felipe, NM",1955,,,
10/17/1955,315,"Rio Grande at San Felipe, NM",1955,,,
10/18/1955,212,"Rio Grande at San Felipe, NM",1955,,,
10/19/1955,232,"Rio Grande at San Felipe, NM",1955,,,
10/20/1955,245,"Rio Grande at San Felipe, NM",1955,,,
10/21/1955,270,"Rio Grande at San Felipe, NM",1955,,,
10/22/1955,325,"Rio Grande at San Felipe, NM",1955,,,
10/23/1955,315,"Rio Grande at San Felipe, NM",1955,,,
10/24/1955,300,"Rio Grande at San Felipe, NM",1955,,,
10/25/1955,220,"Rio Grande at San Felipe, NM",1955,,,
10/26/1955,240,"Rio Grande at San Felipe, NM",1955,,,
10/27/1955,236,"Rio Grande at San Felipe, NM",1955,,,
10/28/1955,236,"Rio Grande at San Felipe, NM",1955,,,
10/29/1955,260,"Rio Grande at San Felipe, NM",1955,,,
10/30/1955,265,"Rio Grande at San Felipe, NM",1955,,,
10/31/1955,275,"Rio Grande at San Felipe, NM",1955,,,
11/1/1955,270,"Rio Grande at San Felipe, NM",1955,,,
11/2/1955,275,"Rio Grande at San Felipe, NM",1955,,,
11/3/1955,255,"Rio Grande at San Felipe, NM",1955,,,
11/4/1955,260,"Rio Grande at San Felipe, NM",1955,,,
11/5/1955,335,"Rio Grande at San Felipe, NM",1955,,,
11/6/1955,335,"Rio Grande at San Felipe, NM",1955,,,
11/7/1955,280,"Rio Grande at San Felipe, NM",1955,,,
11/8/1955,358,"Rio Grande at San Felipe, NM",1955,,,
11/9/1955,370,"Rio Grande at San Felipe, NM",1955,,,
11/10/1955,388,"Rio Grande at San Felipe, NM",1955,,,
11/11/1955,394,"Rio Grande at San Felipe, NM",1955,,,
11/12/1955,394,"Rio Grande at San Felipe, NM",1955,,,
11/13/1955,370,"Rio Grande at San Felipe, NM",1955,,,
11/14/1955,370,"Rio Grande at San Felipe, NM",1955,,,
11/15/1955,382,"Rio Grande at San Felipe, NM",1955,,,
11/16/1955,364,"Rio Grande at San Felipe, NM",1955,,,
11/17/1955,346,"Rio Grande at San Felipe, NM",1955,,,
11/18/1955,370,"Rio Grande at San Felipe, NM",1955,,,
11/19/1955,388,"Rio Grande at San Felipe, NM",1955,,,
11/20/1955,382,"Rio Grande at San Felipe, NM",1955,,,
11/21/1955,376,"Rio Grande at San Felipe, NM",1955,,,
11/22/1955,400,"Rio Grande at San Felipe, NM",1955,,,
11/23/1955,407,"Rio Grande at San Felipe, NM",1955,,,
11/24/1955,414,"Rio Grande at San Felipe, NM",1955,,,
11/25/1955,400,"Rio Grande at San Felipe, NM",1955,,,
11/26/1955,388,"Rio Grande at San Felipe, NM",1955,,,
11/27/1955,400,"Rio Grande at San Felipe, NM",1955,,,
11/28/1955,407,"Rio Grande at San Felipe, NM",1955,,,
11/29/1955,407,"Rio Grande at San Felipe, NM",1955,,,
11/30/1955,414,"Rio Grande at San Felipe, NM",1955,,,
12/1/1955,449,"Rio Grande at San Felipe, NM",1955,,,
12/2/1955,510,"Rio Grande at San Felipe, NM",1955,,,
12/3/1955,486,"Rio Grande at San Felipe, NM",1955,,,
12/4/1955,470,"Rio Grande at San Felipe, NM",1955,,,
12/5/1955,421,"Rio Grande at San Felipe, NM",1955,,,
12/6/1955,358,"Rio Grande at San Felipe, NM",1955,,,
12/7/1955,358,"Rio Grande at San Felipe, NM",1955,,,
12/8/1955,449,"Rio Grande at San Felipe, NM",1955,,,
12/9/1955,400,"Rio Grande at San Felipe, NM",1955,,,
12/10/1955,370,"Rio Grande at San Felipe, NM",1955,,,
12/11/1955,400,"Rio Grande at San Felipe, NM",1955,,,
12/12/1955,414,"Rio Grande at San Felipe, NM",1955,,,
12/13/1955,407,"Rio Grande at San Felipe, NM",1955,,,
12/14/1955,442,"Rio Grande at San Felipe, NM",1955,,,
12/15/1955,456,"Rio Grande at San Felipe, NM",1955,,,
12/16/1955,478,"Rio Grande at San Felipe, NM",1955,,,
12/17/1955,486,"Rio Grande at San Felipe, NM",1955,,,
12/18/1955,486,"Rio Grande at San Felipe, NM",1955,,,
12/19/1955,486,"Rio Grande at San Felipe, NM",1955,,,
12/20/1955,494,"Rio Grande at San Felipe, NM",1955,,,
12/21/1955,494,"Rio Grande at San Felipe, NM",1955,,,
12/22/1955,502,"Rio Grande at San Felipe, NM",1955,,,
12/23/1955,510,"Rio Grande at San Felipe, NM",1955,,,
12/24/1955,534,"Rio Grande at San Felipe, NM",1955,,,
12/25/1955,568,"Rio Grande at San Felipe, NM",1955,,,
12/26/1955,577,"Rio Grande at San Felipe, NM",1955,,,
12/27/1955,577,"Rio Grande at San Felipe, NM",1955,,,
12/28/1955,559,"Rio Grande at San Felipe, NM",1955,,,
12/29/1955,568,"Rio Grande at San Felipe, NM",1955,,,
12/30/1955,586,"Rio Grande at San Felipe, NM",1955,,,
12/31/1955,586,"Rio Grande at San Felipe, NM",1955,,,
1/1/1956,586,"Rio Grande at San Felipe, NM",1956,,,
1/2/1956,568,"Rio Grande at San Felipe, NM",1956,,,
1/3/1956,542,"Rio Grande at San Felipe, NM",1956,,,
1/4/1956,510,"Rio Grande at San Felipe, NM",1956,,,
1/5/1956,478,"Rio Grande at San Felipe, NM",1956,,,
1/6/1956,470,"Rio Grande at San Felipe, NM",1956,,,
1/7/1956,518,"Rio Grande at San Felipe, NM",1956,,,
1/8/1956,534,"Rio Grande at San Felipe, NM",1956,,,
1/9/1956,550,"Rio Grande at San Felipe, NM",1956,,,
1/10/1956,559,"Rio Grande at San Felipe, NM",1956,,,
1/11/1956,559,"Rio Grande at San Felipe, NM",1956,,,
1/12/1956,542,"Rio Grande at San Felipe, NM",1956,,,
1/13/1956,534,"Rio Grande at San Felipe, NM",1956,,,
1/14/1956,542,"Rio Grande at San Felipe, NM",1956,,,
1/15/1956,550,"Rio Grande at San Felipe, NM",1956,,,
1/16/1956,550,"Rio Grande at San Felipe, NM",1956,,,
1/17/1956,595,"Rio Grande at San Felipe, NM",1956,,,
1/18/1956,622,"Rio Grande at San Felipe, NM",1956,,,
1/19/1956,595,"Rio Grande at San Felipe, NM",1956,,,
1/20/1956,568,"Rio Grande at San Felipe, NM",1956,,,
1/21/1956,559,"Rio Grande at San Felipe, NM",1956,,,
1/22/1956,595,"Rio Grande at San Felipe, NM",1956,,,
1/23/1956,550,"Rio Grande at San Felipe, NM",1956,,,
1/24/1956,550,"Rio Grande at San Felipe, NM",1956,,,
1/25/1956,534,"Rio Grande at San Felipe, NM",1956,,,
1/26/1956,510,"Rio Grande at San Felipe, NM",1956,,,
1/27/1956,494,"Rio Grande at San Felipe, NM",1956,,,
1/28/1956,550,"Rio Grande at San Felipe, NM",1956,,,
1/29/1956,740,"Rio Grande at San Felipe, NM",1956,,,
1/30/1956,770,"Rio Grande at San Felipe, NM",1956,,,
1/31/1956,650,"Rio Grande at San Felipe, NM",1956,,,
2/1/1956,559,"Rio Grande at San Felipe, NM",1956,,,
2/2/1956,526,"Rio Grande at San Felipe, NM",1956,,,
2/3/1956,463,"Rio Grande at San Felipe, NM",1956,,,
2/4/1956,400,"Rio Grande at San Felipe, NM",1956,,,
2/5/1956,421,"Rio Grande at San Felipe, NM",1956,,,
2/6/1956,534,"Rio Grande at San Felipe, NM",1956,,,
2/7/1956,586,"Rio Grande at San Felipe, NM",1956,,,
2/8/1956,559,"Rio Grande at San Felipe, NM",1956,,,
2/9/1956,550,"Rio Grande at San Felipe, NM",1956,,,
2/10/1956,542,"Rio Grande at San Felipe, NM",1956,,,
2/11/1956,534,"Rio Grande at San Felipe, NM",1956,,,
2/12/1956,542,"Rio Grande at San Felipe, NM",1956,,,
2/13/1956,542,"Rio Grande at San Felipe, NM",1956,,,
2/14/1956,542,"Rio Grande at San Felipe, NM",1956,,,
2/15/1956,542,"Rio Grande at San Felipe, NM",1956,,,
2/16/1956,550,"Rio Grande at San Felipe, NM",1956,,,
2/17/1956,559,"Rio Grande at San Felipe, NM",1956,,,
2/18/1956,534,"Rio Grande at San Felipe, NM",1956,,,
2/19/1956,534,"Rio Grande at San Felipe, NM",1956,,,
2/20/1956,550,"Rio Grande at San Felipe, NM",1956,,,
2/21/1956,559,"Rio Grande at San Felipe, NM",1956,,,
2/22/1956,568,"Rio Grande at San Felipe, NM",1956,,,
2/23/1956,595,"Rio Grande at San Felipe, NM",1956,,,
2/24/1956,650,"Rio Grande at San Felipe, NM",1956,,,
2/25/1956,680,"Rio Grande at San Felipe, NM",1956,,,
2/26/1956,780,"Rio Grande at San Felipe, NM",1956,,,
2/27/1956,631,"Rio Grande at San Felipe, NM",1956,,,
2/28/1956,604,"Rio Grande at San Felipe, NM",1956,,,
2/29/1956,595,"Rio Grande at San Felipe, NM",1956,,,
3/1/1956,586,"Rio Grande at San Felipe, NM",1956,,,
3/2/1956,720,"Rio Grande at San Felipe, NM",1956,,,
3/3/1956,740,"Rio Grande at San Felipe, NM",1956,,,
3/4/1956,770,"Rio Grande at San Felipe, NM",1956,,,
3/5/1956,810,"Rio Grande at San Felipe, NM",1956,,,
3/6/1956,820,"Rio Grande at San Felipe, NM",1956,,,
3/7/1956,770,"Rio Grande at San Felipe, NM",1956,,,
3/8/1956,700,"Rio Grande at San Felipe, NM",1956,,,
3/9/1956,640,"Rio Grande at San Felipe, NM",1956,,,
3/10/1956,600,"Rio Grande at San Felipe, NM",1956,,,
3/11/1956,610,"Rio Grande at San Felipe, NM",1956,,,
3/12/1956,650,"Rio Grande at San Felipe, NM",1956,,,
3/13/1956,670,"Rio Grande at San Felipe, NM",1956,,,
3/14/1956,613,"Rio Grande at San Felipe, NM",1956,,,
3/15/1956,586,"Rio Grande at San Felipe, NM",1956,,,
3/16/1956,559,"Rio Grande at San Felipe, NM",1956,,,
3/17/1956,526,"Rio Grande at San Felipe, NM",1956,,,
3/18/1956,518,"Rio Grande at San Felipe, NM",1956,,,
3/19/1956,502,"Rio Grande at San Felipe, NM",1956,,,
3/20/1956,494,"Rio Grande at San Felipe, NM",1956,,,
3/21/1956,526,"Rio Grande at San Felipe, NM",1956,,,
3/22/1956,526,"Rio Grande at San Felipe, NM",1956,,,
3/23/1956,510,"Rio Grande at San Felipe, NM",1956,,,
3/24/1956,510,"Rio Grande at San Felipe, NM",1956,,,
3/25/1956,559,"Rio Grande at San Felipe, NM",1956,,,
3/26/1956,690,"Rio Grande at San Felipe, NM",1956,,,
3/27/1956,851,"Rio Grande at San Felipe, NM",1956,,,
3/28/1956,950,"Rio Grande at San Felipe, NM",1956,,,
3/29/1956,939,"Rio Grande at San Felipe, NM",1956,,,
3/30/1956,851,"Rio Grande at San Felipe, NM",1956,,,
3/31/1956,840,"Rio Grande at San Felipe, NM",1956,,,
4/1/1956,939,"Rio Grande at San Felipe, NM",1956,,,
4/2/1956,994,"Rio Grande at San Felipe, NM",1956,,,
4/3/1956,1030,"Rio Grande at San Felipe, NM",1956,,,
4/4/1956,928,"Rio Grande at San Felipe, NM",1956,,,
4/5/1956,790,"Rio Grande at San Felipe, NM",1956,,,
4/6/1956,740,"Rio Grande at San Felipe, NM",1956,,,
4/7/1956,680,"Rio Grande at San Felipe, NM",1956,,,
4/8/1956,640,"Rio Grande at San Felipe, NM",1956,,,
4/9/1956,640,"Rio Grande at San Felipe, NM",1956,,,
4/10/1956,640,"Rio Grande at San Felipe, NM",1956,,,
4/11/1956,680,"Rio Grande at San Felipe, NM",1956,,,
4/12/1956,730,"Rio Grande at San Felipe, NM",1956,,,
4/13/1956,780,"Rio Grande at San Felipe, NM",1956,,,
4/14/1956,939,"Rio Grande at San Felipe, NM",1956,,,
4/15/1956,1040,"Rio Grande at San Felipe, NM",1956,,,
4/16/1956,994,"Rio Grande at San Felipe, NM",1956,,,
4/17/1956,972,"Rio Grande at San Felipe, NM",1956,,,
4/18/1956,972,"Rio Grande at San Felipe, NM",1956,,,
4/19/1956,939,"Rio Grande at San Felipe, NM",1956,,,
4/20/1956,950,"Rio Grande at San Felipe, NM",1956,,,
4/21/1956,1000,"Rio Grande at San Felipe, NM",1956,,,
4/22/1956,972,"Rio Grande at San Felipe, NM",1956,,,
4/23/1956,950,"Rio Grande at San Felipe, NM",1956,,,
4/24/1956,1000,"Rio Grande at San Felipe, NM",1956,,,
4/25/1956,1060,"Rio Grande at San Felipe, NM",1956,,,
4/26/1956,1040,"Rio Grande at San Felipe, NM",1956,,,
4/27/1956,1140,"Rio Grande at San Felipe, NM",1956,,,
4/28/1956,1280,"Rio Grande at San Felipe, NM",1956,,,
4/29/1956,1230,"Rio Grande at San Felipe, NM",1956,,,
4/30/1956,1190,"Rio Grande at San Felipe, NM",1956,,,
5/1/1956,1220,"Rio Grande at San Felipe, NM",1956,,,
5/2/1956,1220,"Rio Grande at San Felipe, NM",1956,,,
5/3/1956,1230,"Rio Grande at San Felipe, NM",1956,,,
5/4/1956,1220,"Rio Grande at San Felipe, NM",1956,,,
5/5/1956,1280,"Rio Grande at San Felipe, NM",1956,,,
5/6/1956,1270,"Rio Grande at San Felipe, NM",1956,,,
5/7/1956,1270,"Rio Grande at San Felipe, NM",1956,,,
5/8/1956,1270,"Rio Grande at San Felipe, NM",1956,,,
5/9/1956,1280,"Rio Grande at San Felipe, NM",1956,,,
5/10/1956,1320,"Rio Grande at San Felipe, NM",1956,,,
5/11/1956,1130,"Rio Grande at San Felipe, NM",1956,,,
5/12/1956,1240,"Rio Grande at San Felipe, NM",1956,,,
5/13/1956,917,"Rio Grande at San Felipe, NM",1956,,,
5/14/1956,640,"Rio Grande at San Felipe, NM",1956,,,
5/15/1956,622,"Rio Grande at San Felipe, NM",1956,,,
5/16/1956,577,"Rio Grande at San Felipe, NM",1956,,,
5/17/1956,449,"Rio Grande at San Felipe, NM",1956,,,
5/18/1956,394,"Rio Grande at San Felipe, NM",1956,,,
5/19/1956,400,"Rio Grande at San Felipe, NM",1956,,,
5/20/1956,376,"Rio Grande at San Felipe, NM",1956,,,
5/21/1956,350,"Rio Grande at San Felipe, NM",1956,,,
5/22/1956,330,"Rio Grande at San Felipe, NM",1956,,,
5/23/1956,350,"Rio Grande at San Felipe, NM",1956,,,
5/24/1956,560,"Rio Grande at San Felipe, NM",1956,,,
5/25/1956,862,"Rio Grande at San Felipe, NM",1956,,,
5/26/1956,972,"Rio Grande at San Felipe, NM",1956,,,
5/27/1956,994,"Rio Grande at San Felipe, NM",1956,,,
5/28/1956,961,"Rio Grande at San Felipe, NM",1956,,,
5/29/1956,884,"Rio Grande at San Felipe, NM",1956,,,
5/30/1956,810,"Rio Grande at San Felipe, NM",1956,,,
5/31/1956,790,"Rio Grande at San Felipe, NM",1956,,,
6/1/1956,790,"Rio Grande at San Felipe, NM",1956,,,
6/2/1956,884,"Rio Grande at San Felipe, NM",1956,,,
6/3/1956,840,"Rio Grande at San Felipe, NM",1956,,,
6/4/1956,873,"Rio Grande at San Felipe, NM",1956,,,
6/5/1956,1000,"Rio Grande at San Felipe, NM",1956,,,
6/6/1956,1100,"Rio Grande at San Felipe, NM",1956,,,
6/7/1956,1100,"Rio Grande at San Felipe, NM",1956,,,
6/8/1956,1040,"Rio Grande at San Felipe, NM",1956,,,
6/9/1956,1110,"Rio Grande at San Felipe, NM",1956,,,
6/10/1956,950,"Rio Grande at San Felipe, NM",1956,,,
6/11/1956,810,"Rio Grande at San Felipe, NM",1956,,,
6/12/1956,710,"Rio Grande at San Felipe, NM",1956,,,
6/13/1956,604,"Rio Grande at San Felipe, NM",1956,,,
6/14/1956,510,"Rio Grande at San Felipe, NM",1956,,,
6/15/1956,463,"Rio Grande at San Felipe, NM",1956,,,
6/16/1956,502,"Rio Grande at San Felipe, NM",1956,,,
6/17/1956,421,"Rio Grande at San Felipe, NM",1956,,,
6/18/1956,340,"Rio Grande at San Felipe, NM",1956,,,
6/19/1956,260,"Rio Grande at San Felipe, NM",1956,,,
6/20/1956,228,"Rio Grande at San Felipe, NM",1956,,,
6/21/1956,204,"Rio Grande at San Felipe, NM",1956,,,
6/22/1956,188,"Rio Grande at San Felipe, NM",1956,,,
6/23/1956,212,"Rio Grande at San Felipe, NM",1956,,,
6/24/1956,200,"Rio Grande at San Felipe, NM",1956,,,
6/25/1956,156,"Rio Grande at San Felipe, NM",1956,,,
6/26/1956,136,"Rio Grande at San Felipe, NM",1956,,,
6/27/1956,125,"Rio Grande at San Felipe, NM",1956,,,
6/28/1956,492,"Rio Grande at San Felipe, NM",1956,,,
6/29/1956,518,"Rio Grande at San Felipe, NM",1956,,,
6/30/1956,550,"Rio Grande at San Felipe, NM",1956,,,
7/1/1956,502,"Rio Grande at San Felipe, NM",1956,,,
7/2/1956,428,"Rio Grande at San Felipe, NM",1956,,,
7/3/1956,442,"Rio Grande at San Felipe, NM",1956,,,
7/4/1956,435,"Rio Grande at San Felipe, NM",1956,,,
7/5/1956,340,"Rio Grande at San Felipe, NM",1956,,,
7/6/1956,220,"Rio Grande at San Felipe, NM",1956,,,
7/7/1956,204,"Rio Grande at San Felipe, NM",1956,,,
7/8/1956,180,"Rio Grande at San Felipe, NM",1956,,,
7/9/1956,125,"Rio Grande at San Felipe, NM",1956,,,
7/10/1956,107,"Rio Grande at San Felipe, NM",1956,,,
7/11/1956,90,"Rio Grande at San Felipe, NM",1956,,,
7/12/1956,88,"Rio Grande at San Felipe, NM",1956,,,
7/13/1956,82,"Rio Grande at San Felipe, NM",1956,,,
7/14/1956,113,"Rio Grande at San Felipe, NM",1956,,,
7/15/1956,125,"Rio Grande at San Felipe, NM",1956,,,
7/16/1956,386,"Rio Grande at San Felipe, NM",1956,,,
7/17/1956,394,"Rio Grande at San Felipe, NM",1956,,,
7/18/1956,400,"Rio Grande at San Felipe, NM",1956,,,
7/19/1956,838,"Rio Grande at San Felipe, NM",1956,,,
7/20/1956,1980,"Rio Grande at San Felipe, NM",1956,,,
7/21/1956,680,"Rio Grande at San Felipe, NM",1956,,,
7/22/1956,510,"Rio Grande at San Felipe, NM",1956,,,
7/23/1956,330,"Rio Grande at San Felipe, NM",1956,,,
7/24/1956,245,"Rio Grande at San Felipe, NM",1956,,,
7/25/1956,192,"Rio Grande at San Felipe, NM",1956,,,
7/26/1956,160,"Rio Grande at San Felipe, NM",1956,,,
7/27/1956,139,"Rio Grande at San Felipe, NM",1956,,,
7/28/1956,132,"Rio Grande at San Felipe, NM",1956,,,
7/29/1956,225,"Rio Grande at San Felipe, NM",1956,,,
7/30/1956,244,"Rio Grande at San Felipe, NM",1956,,,
7/31/1956,316,"Rio Grande at San Felipe, NM",1956,,,
8/1/1956,290,"Rio Grande at San Felipe, NM",1956,,,
8/2/1956,950,"Rio Grande at San Felipe, NM",1956,,,
